	RevName	cal_spm_max	cal_spm_min	dlp_rho_max	dlp_rho_min	dlp_spm_max	dlp_spm_min	dlp_timing_offset	geo_spm_max	geo_spm_min	kernels	rsr_16khz_list	tau_resolution	tau_rho_max	tau_rho_min	tau_spm_max	tau_spm_min
309	Rev082CI_RSS_2008_239_X55_I	58860	52920	146203.75	85480.75	56174.8112	55445.3145	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx55rd.2a2']	10KM	144990	85512.5	56166.8267	55454.6568
310	Rev082CI_RSS_2008_239_X63_I	58860	52920	146203.75	85480.75	56174.8112	55445.3146	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx63rd.1a2']	01KM	144999.75	85500.25	56169.3812	55454.5816
311	Rev082CI_RSS_2008_239_X63_I	58860	52920	146203.75	85480.75	56174.8112	55445.3146	0.0012	62100	51000	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0251/sroc8_239/rsr/s43sroi2008239_1410nnnx63rd.1a2']	10KM	144990	85512.5	56166.8267	55454.6568
312	Rev084CE_RSS_2008_254_K54_E	37490	32100	145136	91148.5	34674.4187	34087.5222	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnk54rd.2b2']	01KM	144999.75	91201.25	34673.4971	34098.0394
313	Rev084CE_RSS_2008_254_K54_E	37490	32100	145136	91148.5	34674.4187	34087.5222	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnk54rd.2b2']	10KM	144990	91212.5	34673.4312	34099.5602
314	Rev084CE_RSS_2008_254_S63_E	37490	32100	146948.25	91171	34686.6238	34093.0959	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnns63rd.1b2']	01KM	144999.75	91239	34673.4971	34102.7424
315	Rev084CE_RSS_2008_254_S63_E	37490	32100	146948.25	91171	34686.6238	34093.0959	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnns63rd.1b2']	10KM	144990	91250	34673.4312	34103.9391
316	Rev084CE_RSS_2008_254_X54_E	37490	32100	145528.25	91152.25	34677.0686	34088.7063	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx54rd.2a2']	01KM	144999.75	91200.25	34673.4971	34097.898
317	Rev084CE_RSS_2008_254_X54_E	37490	32100	145528.25	91152.25	34677.0686	34088.7063	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx54rd.2a2']	10KM	144987.5	91212.5	34673.4142	34099.5602
318	Rev084CE_RSS_2008_254_X63_E	37490	32100	145528.25	91152.25	34677.0686	34088.7064	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx63rd.1a2']	01KM	144999.75	91200.25	34673.4971	34097.898
319	Rev084CE_RSS_2008_254_X63_E	37490	32100	145528.25	91152.25	34677.0686	34088.7064	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx63rd.1a2']	10KM	144987.5	91212.5	34673.4142	34099.5602
320	Rev084CI_RSS_2008_254_K54_I	37490	32100	145398.25	91148.25	34072.8067	33483.8636	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnk54rd.2b2']	01KM	144999.75	91201.5	34062.1686	33486.5591
321	Rev084CI_RSS_2008_254_K54_I	37490	32100	145398.25	91148.25	34072.8067	33483.8636	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnk54rd.2b2']	10KM	144990	91212.5	34060.683	33486.6251
322	Rev084CI_RSS_2008_254_S63_I	37490	32100	150598	91162.5	34068.9223	33449.1064	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnns63rd.1b2']	01KM	142999.75	91204.5	34061.7515	33500.1614
323	Rev084CI_RSS_2008_254_S63_I	37490	32100	150598	91162.5	34068.9223	33449.1064	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnns63rd.1b2']	10KM	142987.5	91215	34060.361	33500.2452
324	Rev084CI_RSS_2008_254_X54_I	37490	32100	146524	91151.25	34071.8363	33476.2745	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx54rd.2a2']	01KM	144999.75	91200.25	34062.3453	33486.5591
325	Rev084CI_RSS_2008_254_X54_I	37490	32100	146524	91151.25	34071.8363	33476.2745	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx54rd.2a2']	10KM	144990	91212.5	34060.683	33486.6251
326	Rev084CI_RSS_2008_254_X63_I	37490	32100	146524	91151.25	34071.8363	33476.2745	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx63rd.1a2']	01KM	144999.75	91200.25	34062.3452	33486.5591
327	Rev084CI_RSS_2008_254_X63_I	37490	32100	146524	91151.25	34071.8363	33476.2745	0.0024	39000	29400	"['081031R_SCPSE_08220_08272.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0252/sroc8_254/rsr/s43sroi2008254_0810nnnx63rd.1a2']	10KM	144990	91212.5	34060.683	33486.6251
328	Rev089CE_RSS_2008_291_K34_E	16425	13800	145340.75	104798.25	15579.8	15283.854	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnk34rv.1n2']	01KM	144999.75	104802.25	15578.3034	15284.2244
329	Rev089CE_RSS_2008_291_K34_E	16425	13800	145340.75	104798.25	15579.8	15283.854	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnk34rv.1n2']	10KM	144987.5	104812.5	15578.2495	15285.1193
330	Rev089CE_RSS_2008_291_S43_E	16425	13800	149798.75	104795.75	15599.0369	15283.6156	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnns43rd.1b2']	01KM	144999.75	104922	15578.3034	15292.1635
331	Rev089CE_RSS_2008_291_S43_E	16425	13800	149798.75	104795.75	15599.0369	15283.6156	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnns43rd.1b2']	10KM	144987.5	104932.5	15578.2495	15292.7034
332	Rev089CE_RSS_2008_291_X34_E	16425	13800	146306	104782.5	15584.0162	15282.2433	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx34rv.1n2']	01KM	144999.75	104800.25	15578.3034	15284.0408
333	Rev089CE_RSS_2008_291_X34_E	16425	13800	146306	104782.5	15584.0162	15282.2433	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx34rv.1n2']	10KM	144987.5	104812.5	15578.2495	15285.1193
334	Rev089CE_RSS_2008_291_X43_E	16425	13800	146306	104782.5	15584.0162	15282.2432	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx43rd.1a2']	01KM	144999.75	104800.25	15578.3034	15284.0408
335	Rev089CE_RSS_2008_291_X43_E	16425	13800	146306	104782.5	15584.0162	15282.2432	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx43rd.1a2']	10KM	144987.5	104812.5	15578.2495	15285.1193
336	Rev089CI_RSS_2008_291_K34_I	16425	13800	145896.75	104800.25	15263.1262	14964.8537	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnk34rv.1n2']	01KM	144999.75	104803	15262.8747	14968.7846
337	Rev089CI_RSS_2008_291_K34_I	16425	13800	145896.75	104800.25	15263.1262	14964.8537	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnk34rv.1n2']	10KM	144987.5	104815	15261.8398	14968.8385
338	Rev089CI_RSS_2008_291_S43_I	16425	13800	152838.5	104759.75	15268.0198	14935.2318	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnns43rd.1b2']	10KM	144987.5	104797.5	15263.384	14968.8385
339	Rev089CI_RSS_2008_291_S43_I	16425	13800	152838.5	104759.75	15268.0198	14935.2318	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnns43rd.1b2']	1600M	144999.75	104785.25	15264.6217	14968.7846
340	Rev089CI_RSS_2008_291_X34_I	16425	13800	148418.25	104790.25	15264.097	14953.9378	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx34rv.1n2']	01KM	144999.75	104800.25	15263.1262	14968.7846
341	Rev089CI_RSS_2008_291_X34_I	16425	13800	148418.25	104790.25	15264.097	14953.9378	0.0045	17399	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx34rv.1n2']	10KM	144987.5	104812.5	15262.0477	14968.8385
342	Rev089CI_RSS_2008_291_X43_I	16425	13800	148418.25	104790.25	15264.097	14953.9378	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx43rd.1a2']	01KM	144999.75	104800.25	15263.1262	14968.7846
343	Rev089CI_RSS_2008_291_X43_I	16425	13800	148418.25	104790.25	15264.097	14953.9378	0.0045	17400	12600	"['081126R_SCPSE_08272_08294.bsp', 'cpck26Feb2009.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_090604_090313.bpc']"	['../../../data/cors_0262/sroc9_291/rsr/s44sroc2008291_0330nnnx43rd.1a2']	10KM	144987.5	104812.5	15262.0477	14968.8385
344	Rev123E_RSS_2009_360_K55_E	19680	8525	145009.25	71961	17878.6458	9350.0035	-0.0787	21005	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0305/sroc10_359/rsr/S56SROE2009360_0145NNNK55RD.1B2']	01KM	144998.75	72001.25	17876.9834	9354.0905
345	Rev123E_RSS_2009_360_K55_E	19680	8525	145009.25	71961	17878.6458	9350.0035	-0.0787	21005	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0305/sroc10_359/rsr/S56SROE2009360_0145NNNK55RD.1B2']	10KM	144987.5	72012.5	17875.2027	9355.2328
346	Rev123E_RSS_2009_360_S63_E	19876	8525	145179.25	71408	17905.6111	9293.8765	-0.0787	21000	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0304/sroc10_359/rsr/S56SROE2009360_0145NNNS63RD.2B2']	01KM	144999.75	72000.25	17877.1417	9353.9889
347	Rev123E_RSS_2009_360_S63_E	19876	8525	145179.25	71408	17905.6111	9293.8765	-0.0787	21000	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0304/sroc10_359/rsr/S56SROE2009360_0145NNNS63RD.2B2']	10KM	144987.5	72012.5	17875.2027	9355.2328
348	Rev123E_RSS_2009_360_X55_E	19680	8525	145046	71841.5	17884.4669	9337.871	-0.0787	21005	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0304/sroc10_359/rsr/S56SROE2009360_0145NNNX55RD.1A2']	01KM	144998.75	72001.25	17876.9834	9354.0905
349	Rev123E_RSS_2009_360_X55_E	19680	8525	145046	71841.5	17884.4669	9337.871	-0.0787	21005	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0304/sroc10_359/rsr/S56SROE2009360_0145NNNX55RD.1A2']	10KM	144987.5	72012.5	17875.2027	9355.2328
350	Rev123E_RSS_2009_360_X63_E	19876	8525	145046	71841.5	17884.4668	9337.8709	-0.0787	21000	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0302/sroc10_359/rsr/S56SROE2009360_0145NNNX63RD.2A2']	01KM	144998.75	72001.25	17876.9834	9354.0904
351	Rev123E_RSS_2009_360_X63_E	19876	8525	145046	71841.5	17884.4668	9337.8709	-0.0787	21000	6300	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0302/sroc10_359/rsr/S56SROE2009360_0145NNNX63RD.2A2']	10KM	144987.5	72012.5	17875.2027	9355.2328
352	Rev123I_RSS_2009_359_K34_I	81660	73250	145049.75	71966.75	81626.241	74253.9836	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0303/sroc10_359/rsr/S56SROI2009359_1845NNNK34RD.1B2']	01KM	144998.75	72124.5	81610.5904	74259.2249
353	Rev123I_RSS_2009_359_K34_I	81660	73250	145049.75	71966.75	81626.241	74253.9836	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0303/sroc10_359/rsr/S56SROI2009359_1845NNNK34RD.1B2']	10KM	144987.5	72135	81609.5486	74260.381
354	Rev123I_RSS_2009_359_S43_I	81700	73250	145744.75	71485	81674.0304	74182.5432	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0302/sroc10_359/rsr/S56SROI2009359_1845NNNS43RD.2B2']	01KM	144999.75	72000.25	81622.9175	74259.1221
355	Rev123I_RSS_2009_359_S43_I	81700	73250	145744.75	71485	81674.0304	74182.5432	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0302/sroc10_359/rsr/S56SROI2009359_1845NNNS43RD.2B2']	10KM	144987.5	72012.5	81621.7022	74260.3811
356	Rev123I_RSS_2009_359_X34_I	81660	73250	145200.25	71862.5	81636.5833	74238.5157	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0301/sroc10-359/rsr/S56SROI2009359_1845NNNX34RD.1A2']	01KM	144998.75	72257.75	81597.3697	74259.2249
357	Rev123I_RSS_2009_359_X34_I	81660	73250	145200.25	71862.5	81636.5833	74238.5157	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	['../../../data/cors_0301/sroc10-359/rsr/S56SROI2009359_1845NNNX34RD.1A2']	10KM	144987.5	72267.5	81596.4023	74260.381
358	Rev123I_RSS_2009_359_X43_I	81700	73250	145200.25	71862.5	81636.5833	74238.5157	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	"['../../../data/cors_0300/sroc10_359/rsr/S56SROI2009359_1845NNNX43RD.2A2', '../../../data/cors_0343/sroc13_245/rsr/sroc13_245/rsr/sroc10_359/rsr/S56SROI2009359_1845NNNX43RD.2A2']"	01KM	144998.75	72001.25	81622.8183	74259.2249
359	Rev123I_RSS_2009_359_X43_I	81700	73250	145200.25	71862.5	81636.5833	74238.5157	0.0485	83100	67500	"['100127R_SCPSE_09355_10003.bsp', 'cpck07Jan2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100330_100106.bpc']"	"['../../../data/cors_0300/sroc10_359/rsr/S56SROI2009359_1845NNNX43RD.2A2', '../../../data/cors_0343/sroc13_245/rsr/sroc13_245/rsr/sroc10_359/rsr/S56SROI2009359_1845NNNX43RD.2A2']"	10KM	144987.5	72012.5	81621.7022	74260.3811
360	Rev125E_RSS_2010_027_K55_E	13620	2660	145020	71928.5	11312.5988	3211.534	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0311/sroc11_026/rsr/S57SROE2010027_0005NNNK55RD.1B2']	01KM	144998.75	72001.25	11309.5728	3218.6818
361	Rev125E_RSS_2010_027_K55_E	13620	2660	145020	71928.5	11312.5988	3211.534	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0311/sroc11_026/rsr/S57SROE2010027_0005NNNK55RD.1B2']	10KM	144987.5	72012.5	11307.9712	3219.7872
362	Rev125E_RSS_2010_027_S63_E	13620	2660	145328.25	70953.25	11356.6083	3115.7801	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0312/sroc11_026/rsr/S57SROE2010027_0005NNNS63RD.2B2']	01KM	144999.75	72000.25	11309.7152	3218.5835
363	Rev125E_RSS_2010_027_S63_E	13620	2660	145328.25	70953.25	11356.6083	3115.7801	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0312/sroc11_026/rsr/S57SROE2010027_0005NNNS63RD.2B2']	10KM	144987.5	72012.5	11307.9712	3219.7872
364	Rev125E_RSS_2010_027_X55_E	13620	2660	145086.75	71717.25	11322.1106	3190.7823	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0312/sroc11_026/rsr/S57SROE2010027_0005NNNX55RD.1A2']	01KM	144998.75	72001.25	11309.5728	3218.6818
365	Rev125E_RSS_2010_027_X55_E	13620	2660	145086.75	71717.25	11322.1106	3190.7823	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0312/sroc11_026/rsr/S57SROE2010027_0005NNNX55RD.1A2']	10KM	144987.5	72012.5	11307.9712	3219.7872
366	Rev125E_RSS_2010_027_X63_E	13620	2660	145086.75	71717.25	11322.1106	3190.7822	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0313/sroc11_026/rsr/S57SROE2010027_0005NNNX63RD.2A2']	01KM	144998.75	72001.25	11309.5728	3218.6818
367	Rev125E_RSS_2010_027_X63_E	13620	2660	145086.75	71717.25	11322.1106	3190.7822	-0.045	15000	300	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0313/sroc11_026/rsr/S57SROE2010027_0005NNNX63RD.2A2']	10KM	144987.5	72012.5	11307.9712	3219.7872
368	Rev125I_RSS_2010_026_K34_I	76720	64800	145105.25	71925	75919.2776	68762.8982	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0314/sroc11_026/rsr/S57SROI2010026_1800NNNK34RD.1B2']	01KM	144998.75	72001.25	75911.9385	68773.5007
369	Rev125I_RSS_2010_026_K34_I	76720	64800	145105.25	71925	75919.2776	68762.8982	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0314/sroc11_026/rsr/S57SROI2010026_1800NNNK34RD.1B2']	10KM	144987.5	72012.5	75910.8557	68774.6206
370	Rev125I_RSS_2010_026_S43_I	76720	64800	146518.25	70903.25	76017.6019	68622.1728	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0315/sroc11_026/rsr/S57SROI2010026_1800NNNS43RD.2B2']	01KM	144999.75	72000.25	75912.0348	68773.4012
